Account,Instrument,Open time,Open price,Open volume,Close time,Close price,Close volume,Price PnL,Profit (ticks),PnL,Comment
TPT8719693,NQM5@CME,15.05.2025 14:35:07,21319.75,-1,15.05.2025 14:35:20,21316.25,1,3.5,14,70.0,
TPT8719693,NQM5@CME,15.05.2025 14:35:07,21319.5,-1,15.05.2025 14:35:20,21316.5,1,3.0,12,60.0,
TPT8719693,NQM5@CME,15.05.2025 14:35:25,21315.5,1,15.05.2025 14:36:57,21313.0,-1,-2.5,-10,-50.0,
TPT8719693,NQM5@CME,15.05.2025 14:35:25,21315.5,1,15.05.2025 14:36:57,21312.75,-1,-2.75,-11,-55.0,
TPT8719693,NQM5@CME,15.05.2025 14:35:54,21305.5,1,15.05.2025 14:36:57,21312.75,-1,7.25,29,145.0,
TPT8719693,NQM5@CME,15.05.2025 14:35:54,21305.75,1,15.05.2025 14:36:57,21312.5,-1,6.75,27,135.0,
TPT8719693,NQM5@CME,15.05.2025 14:36:07,21300.25,1,15.05.2025 14:36:57,21312.25,-1,12.0,48,240.0,
TPT8719693,NQM5@CME,15.05.2025 14:36:07,21300.5,1,15.05.2025 14:36:57,21312.0,-1,11.5,46,230.0,
TPT8719693,NQM5@CME,15.05.2025 14:37:45,21301.75,1,15.05.2025 14:38:04,21301.5,-1,-0.25,-1,-5.0,
TPT8719693,NQM5@CME,15.05.2025 14:37:45,21302.0,1,15.05.2025 14:38:04,21301.25,-1,-0.75,-3,-15.0,
TPT8719693,NQM5@CME,15.05.2025 15:34:42,21336.25,2,15.05.2025 15:35:29,21333.5,-2,-2.75,-11,-110.0,
TPT8719693,NQM5@CME,15.05.2025 15:35:22,21329.75,1,15.05.2025 15:35:29,21333.25,-1,3.5,14,70.0,
TPT8719693,NQM5@CME,15.05.2025 15:35:22,21330.0,1,15.05.2025 15:35:29,21333.25,-1,3.25,13,65.0,
TPT8719693,NQM5@CME,15.05.2025 17:00:51,21340.5,1,15.05.2025 17:04:17,21361.25,-1,20.75,83,415.0,
TPT8719693,NQM5@CME,15.05.2025 17:09:25,21360.0,-2,15.05.2025 17:09:50,21359.25,2,0.75,3,30.0,
TPT8719693,NQM5@CME,15.05.2025 17:12:30,21374.0,2,15.05.2025 17:12:33,21374.75,-2,0.75,3,30.0,
TPT8719693,NQM5@CME,15.05.2025 17:12:47,21375.0,-1,15.05.2025 17:14:10,21374.25,1,0.75,3,15.0,
TPT8719693,NQM5@CME,15.05.2025 17:12:47,21375.0,-1,15.05.2025 17:14:10,21374.5,1,0.5,2,10.0,
TPT8719693,NQM5@CME,15.05.2025 17:16:14,21390.5,1,15.05.2025 17:17:34,21393.75,-1,3.25,13,65.0,
TPT8719693,NQM5@CME,15.05.2025 17:16:14,21390.75,1,15.05.2025 17:17:34,21393.5,-1,2.75,11,55.0,
TPT8719693,NQM5@CME,15.05.2025 17:21:41,21405.5,2,15.05.2025 17:21:49,21405.5,-2,0.0,0,0.0,
TPT8719693,NQM5@CME,15.05.2025 17:22:02,21418.0,1,15.05.2025 17:22:05,21421.25,-1,3.25,13,65.0,
TPT8719693,NQM5@CME,15.05.2025 17:22:02,21418.0,1,15.05.2025 17:22:05,21421.0,-1,3.0,12,60.0,
TPT8719693,NQM5@CME,15.05.2025 17:22:12,21416.0,-1,15.05.2025 17:22:18,21415.0,1,1.0,4,20.0,
TPT8719693,NQM5@CME,15.05.2025 17:22:12,21416.0,-1,15.05.2025 17:22:18,21415.25,1,0.75,3,15.0,
TPT8719693,NQM5@CME,15.05.2025 17:22:22,21410.75,-2,15.05.2025 17:22:32,21406.5,2,4.25,17,170.0,
TPT8719693,NQM5@CME,15.05.2025 17:22:40,21402.75,2,15.05.2025 17:23:04,21403.5,-2,0.75,3,30.0,
TPT8719693,NQM5@CME,16.05.2025 14:57:35,21439.0,2,16.05.2025 14:58:34,21439.75,-2,0.75,3,30.0,
TPT8719693,NQM5@CME,16.05.2025 15:05:17,21449.25,2,16.05.2025 15:05:36,21449.25,-2,0.0,0,0.0,
TPT8719693,NQM5@CME,16.05.2025 15:07:16,21454.75,-2,16.05.2025 15:08:23,21452.5,2,2.25,9,90.0,
TPT8719693,NQM5@CME,16.05.2025 15:08:54,21452.5,-1,16.05.2025 15:09:45,21458.75,1,-6.25,-25,-125.0,
TPT8719693,NQM5@CME,16.05.2025 15:08:54,21452.25,-1,16.05.2025 15:09:45,21458.75,1,-6.5,-26,-130.0,
TPT8719693,NQM5@CME,16.05.2025 15:09:52,21458.75,1,16.05.2025 15:11:07,21459.25,-1,0.5,2,10.0,
TPT8719693,NQM5@CME,16.05.2025 15:09:52,21459.0,1,16.05.2025 15:11:07,21459.25,-1,0.25,1,5.0,
TPT8719693,NQM5@CME,16.05.2025 15:11:29,21460.0,-2,16.05.2025 15:14:28,21457.75,2,2.25,9,90.0,
TPT8719693,NQM5@CME,16.05.2025 15:14:38,21461.75,-2,16.05.2025 15:14:50,21458.0,2,3.75,15,150.0,
TPT8719693,NQM5@CME,16.05.2025 15:33:03,21437.25,2,16.05.2025 15:33:55,21423.25,-2,-14.0,-56,-560.0,
TPT8719693,NQM5@CME,16.05.2025 15:34:45,21425.75,1,16.05.2025 15:34:55,21422.75,-1,-3.0,-12,-60.0,
TPT8719693,NQM5@CME,16.05.2025 15:34:45,21425.75,1,16.05.2025 15:34:55,21422.5,-1,-3.25,-13,-65.0,
TPT8719693,NQM5@CME,16.05.2025 15:35:04,21433.5,-1,16.05.2025 15:35:33,21429.0,1,4.5,18,90.0,
TPT8719693,NQM5@CME,16.05.2025 15:35:04,21433.25,-1,16.05.2025 15:35:33,21429.0,1,4.25,17,85.0,
TPT8719693,NQM5@CME,16.05.2025 15:35:15,21440.25,-1,16.05.2025 15:35:33,21429.0,1,11.25,45,225.0,
TPT8719693,NQM5@CME,16.05.2025 15:35:15,21440.25,-1,16.05.2025 15:35:33,21429.25,1,11.0,44,220.0,
TPT8719693,NQM5@CME,16.05.2025 15:36:42,21416.75,-1,16.05.2025 15:37:14,21415.75,1,1.0,4,20.0,
TPT8719693,NQM5@CME,16.05.2025 15:36:42,21416.5,-1,16.05.2025 15:37:14,21415.75,1,0.75,3,15.0,
TPT8719693,NQM5@CME,16.05.2025 15:37:20,21412.5,-1,16.05.2025 15:37:34,21410.5,1,2.0,8,40.0,
TPT8719693,NQM5@CME,16.05.2025 15:37:20,21412.5,-1,16.05.2025 15:37:34,21410.75,1,1.75,7,35.0,
TPT8719693,NQM5@CME,16.05.2025 15:38:12,21404.0,-1,16.05.2025 15:39:23,21433.25,1,-29.25,-117,-585.0,
TPT8719693,NQM5@CME,16.05.2025 15:38:12,21403.5,-1,16.05.2025 15:39:23,21433.25,1,-29.75,-119,-595.0,
TPT8719693,NQM5@CME,16.05.2025 15:38:39,21413.0,-1,16.05.2025 15:39:23,21433.5,1,-20.5,-82,-410.0,
TPT8719693,NQM5@CME,16.05.2025 15:38:39,21412.75,-1,16.05.2025 15:39:23,21433.75,1,-21.0,-84,-420.0,
TPT8719693,NQM5@CME,16.05.2025 15:38:46,21417.25,-2,16.05.2025 15:39:23,21433.75,2,-16.5,-66,-660.0,
TPT8719693,NQM5@CME,16.05.2025 15:38:55,21420.25,-2,16.05.2025 15:39:23,21433.75,2,-13.5,-54,-540.0,
TPT8719693,NQM5@CME,16.05.2025 15:39:10,21424.0,-1,16.05.2025 15:39:23,21434.0,1,-10.0,-40,-200.0,
TPT8719693,NQM5@CME,16.05.2025 15:39:10,21423.75,-1,16.05.2025 15:39:23,21434.0,1,-10.25,-41,-205.0,
TPT8719693,NQM5@CME,16.05.2025 15:39:18,21425.5,-2,16.05.2025 15:39:23,21434.0,2,-8.5,-34,-340.0,
TPT8719693,NQM5@CME,16.05.2025 15:39:21,21428.25,-1,16.05.2025 15:39:23,21434.25,1,-6.0,-24,-120.0,
TPT8719693,NQM5@CME,16.05.2025 15:39:21,21428.0,-1,16.05.2025 15:39:23,21434.25,1,-6.25,-25,-125.0,
TPT8719693,NQM5@CME,16.05.2025 15:39:47,21430.5,-1,16.05.2025 15:40:34,21431.5,1,-1.0,-4,-20.0,
TPT8719693,NQM5@CME,16.05.2025 15:39:47,21430.25,-1,16.05.2025 15:40:34,21431.75,1,-1.5,-6,-30.0,
TPT8719693,NQM5@CME,16.05.2025 15:39:57,21439.25,-2,16.05.2025 15:40:34,21432.0,2,7.25,29,290.0,
TPT8719693,MNQM5@CME,16.05.2025 15:41:28,21411.5,-2,16.05.2025 15:41:33,21407.25,2,4.25,17,17.0,
TPT8719693,NQM5@CME,16.05.2025 15:41:58,21399.0,-1,16.05.2025 15:42:52,21405.25,1,-6.25,-25,-125.0,
TPT8719693,NQM5@CME,16.05.2025 15:41:58,21399.0,-1,16.05.2025 15:42:52,21405.5,1,-6.5,-26,-130.0,
TPT8719693,NQM5@CME,16.05.2025 15:42:15,21395.25,-2,16.05.2025 15:42:52,21405.5,2,-10.25,-41,-410.0,
TPT8719693,NQM5@CME,16.05.2025 15:42:32,21391.0,-1,16.05.2025 15:42:52,21405.5,1,-14.5,-58,-290.0,
TPT8719693,NQM5@CME,16.05.2025 15:42:32,21391.0,-1,16.05.2025 15:42:52,21405.75,1,-14.75,-59,-295.0,
TPT8719693,NQM5@CME,16.05.2025 15:42:52,21404.5,-2,16.05.2025 15:42:52,21405.75,2,-1.25,-5,-50.0,
TPT6953185,NQM5@CME,16.05.2025 16:05:23,21445.75,1,16.05.2025 16:05:44,21431.0,-1,-14.75,-59,-295.0,
TPT6953185,NQM5@CME,16.05.2025 16:05:23,21446.0,1,16.05.2025 16:05:44,21431.0,-1,-15.0,-60,-300.0,
TPT6953185,NQM5@CME,16.05.2025 16:05:48,21432.0,1,16.05.2025 16:06:15,21413.5,-1,-18.5,-74,-370.0,
TPT6953185,NQM5@CME,16.05.2025 16:05:48,21432.0,1,16.05.2025 16:06:15,21413.25,-1,-18.75,-75,-375.0,
TPT6953185,NQM5@CME,16.05.2025 16:05:56,21423.5,2,16.05.2025 16:06:15,21413.0,-2,-10.5,-42,-420.0,
TPT6953185,NQM5@CME,16.05.2025 16:06:16,21413.0,-1,16.05.2025 16:07:10,21428.5,1,-15.5,-62,-310.0,
TPT6953185,NQM5@CME,16.05.2025 16:06:16,21413.0,-1,16.05.2025 16:07:10,21428.75,1,-15.75,-63,-315.0,
TPT6953185,NQM5@CME,16.05.2025 16:06:19,21409.25,-1,16.05.2025 16:07:10,21428.75,1,-19.5,-78,-390.0,
TPT6953185,NQM5@CME,16.05.2025 16:06:19,21409.25,-1,16.05.2025 16:07:10,21429.0,1,-19.75,-79,-395.0,
TPT6953185,NQM5@CME,16.05.2025 16:06:21,21409.25,-2,16.05.2025 16:07:10,21429.0,2,-19.75,-79,-790.0,
TPT6953185,NQM5@CME,16.05.2025 16:06:42,21417.5,-1,16.05.2025 16:07:10,21429.25,1,-11.75,-47,-235.0,
TPT6953185,NQM5@CME,16.05.2025 16:06:42,21417.25,-1,16.05.2025 16:07:10,21429.25,1,-12.0,-48,-240.0,
TPT6953185,NQM5@CME,16.05.2025 16:07:03,21422.0,-2,16.05.2025 16:07:10,21429.25,2,-7.25,-29,-290.0,
TPT6953185,NQM5@CME,16.05.2025 16:07:03,21422.0,-2,16.05.2025 16:07:10,21429.5,2,-7.5,-30,-300.0,
TPT6953185,NQM5@CME,16.05.2025 16:07:04,21421.0,-2,16.05.2025 16:07:10,21429.5,2,-8.5,-34,-340.0,
TPT8414053,NQM5@CME,16.05.2025 16:31:17,21396.0,-2,16.05.2025 16:32:04,21396.25,2,-0.25,-1,-10.0,
TPT8414053,NQM5@CME,16.05.2025 16:32:14,21396.75,1,16.05.2025 16:32:24,21401.0,-1,4.25,17,85.0,
TPT8414053,NQM5@CME,16.05.2025 16:32:14,21396.75,1,16.05.2025 16:32:24,21400.75,-1,4.0,16,80.0,
TPT8414053,NQM5@CME,16.05.2025 16:34:11,21392.75,-1,16.05.2025 16:34:13,21386.5,1,6.25,25,125.0,
TPT8414053,NQM5@CME,16.05.2025 16:34:11,21392.75,-1,16.05.2025 16:34:13,21386.75,1,6.0,24,120.0,
TPT8414053,NQM5@CME,16.05.2025 16:34:21,21384.25,2,16.05.2025 16:34:27,21384.25,-2,0.0,0,0.0,
TPT8414053,NQM5@CME,16.05.2025 16:34:36,21384.75,-2,16.05.2025 16:34:53,21391.75,2,-7.0,-28,-280.0,
TPT8414053,NQM5@CME,16.05.2025 16:35:01,21389.0,-1,16.05.2025 16:35:11,21381.0,1,8.0,32,160.0,
TPT8414053,NQM5@CME,16.05.2025 16:35:01,21389.0,-1,16.05.2025 16:35:11,21381.25,1,7.75,31,155.0,
TPT8414053,NQM5@CME,16.05.2025 16:36:53,21373.5,-2,16.05.2025 16:37:32,21372.0,2,1.5,6,60.0,
TPT8414053,NQM5@CME,16.05.2025 16:40:23,21372.75,2,16.05.2025 16:40:25,21364.75,-2,-8.0,-32,-320.0,
TPT8414053,NQM5@CME,16.05.2025 16:40:32,21363.0,-1,16.05.2025 16:40:47,21369.75,1,-6.75,-27,-135.0,
TPT8414053,NQM5@CME,16.05.2025 16:40:32,21362.75,-1,16.05.2025 16:40:47,21370.0,1,-7.25,-29,-145.0,
TPT8414053,NQM5@CME,16.05.2025 16:41:00,21365.75,-1,16.05.2025 16:42:10,21361.25,1,4.5,18,90.0,
TPT8414053,NQM5@CME,16.05.2025 16:41:00,21365.25,-1,16.05.2025 16:42:10,21361.25,1,4.0,16,80.0,
TPT8414053,NQM5@CME,16.05.2025 16:41:36,21359.25,-1,16.05.2025 16:43:39,21354.75,1,4.5,18,90.0,
TPT8414053,NQM5@CME,16.05.2025 16:41:36,21359.0,-1,16.05.2025 16:43:39,21354.75,1,4.25,17,85.0,
TPT8414053,NQM5@CME,16.05.2025 16:44:04,21347.5,-1,16.05.2025 16:44:58,21327.75,1,19.75,79,395.0,
TPT8414053,NQM5@CME,16.05.2025 16:44:04,21347.5,-1,16.05.2025 16:44:58,21328.0,1,19.5,78,390.0,
TPT8414053,NQM5@CME,16.05.2025 16:44:12,21343.5,-1,16.05.2025 16:44:58,21328.0,1,15.5,62,310.0,
TPT8414053,NQM5@CME,16.05.2025 16:44:12,21343.5,-1,16.05.2025 16:44:58,21328.25,1,15.25,61,305.0,
TPT8414053,NQM5@CME,16.05.2025 16:44:15,21340.5,-1,16.05.2025 16:44:58,21328.25,1,12.25,49,245.0,
TPT8414053,NQM5@CME,16.05.2025 16:44:15,21340.5,-1,16.05.2025 16:44:58,21328.5,1,12.0,48,240.0,
TPT8414053,NQM5@CME,16.05.2025 16:45:16,21330.25,-2,16.05.2025 16:45:37,21344.5,2,-14.25,-57,-570.0,
TPT8414053,NQM5@CME,16.05.2025 16:46:12,21351.75,1,16.05.2025 16:47:04,21352.75,-1,1.0,4,20.0,
TPT8414053,NQM5@CME,16.05.2025 16:46:12,21351.75,1,16.05.2025 16:47:04,21352.5,-1,0.75,3,15.0,
TPT8414053,MNQM5@CME,16.05.2025 16:48:40,21368.75,2,16.05.2025 16:48:43,21369.0,-2,0.25,1,1.0,
TPT8414053,NQM5@CME,16.05.2025 16:49:38,21372.75,1,16.05.2025 16:49:54,21376.25,-1,3.5,14,70.0,
TPT8414053,NQM5@CME,16.05.2025 16:49:38,21372.75,1,16.05.2025 16:49:54,21376.0,-1,3.25,13,65.0,
TPT8414053,NQM5@CME,16.05.2025 16:51:45,21384.25,-1,16.05.2025 16:52:00,21381.5,1,2.75,11,55.0,
TPT8414053,NQM5@CME,16.05.2025 16:51:45,21384.0,-1,16.05.2025 16:52:00,21381.75,1,2.25,9,45.0,
TPT8414053,NQM5@CME,16.05.2025 16:55:42,21402.5,1,16.05.2025 16:58:37,21388.0,-1,-14.5,-58,-290.0,
TPT8414053,NQM5@CME,16.05.2025 16:55:42,21402.75,1,16.05.2025 16:58:37,21388.0,-1,-14.75,-59,-295.0,
TPT8414053,NQM5@CME,16.05.2025 16:59:04,21385.0,1,16.05.2025 16:59:13,21389.75,-1,4.75,19,95.0,
TPT8414053,NQM5@CME,16.05.2025 16:59:04,21385.25,1,16.05.2025 16:59:13,21389.5,-1,4.25,17,85.0,
TPT8414053,NQM5@CME,16.05.2025 16:59:29,21389.5,-1,16.05.2025 17:00:02,21395.0,1,-5.5,-22,-110.0,
TPT8414053,NQM5@CME,16.05.2025 16:59:29,21389.25,-1,16.05.2025 17:00:02,21395.0,1,-5.75,-23,-115.0,
TPT8414053,NQM5@CME,16.05.2025 17:00:06,21396.0,2,16.05.2025 17:00:14,21398.5,-2,2.5,10,100.0,
TPT8414053,NQM5@CME,16.05.2025 17:00:28,21400.75,-2,16.05.2025 17:02:14,21401.5,2,-0.75,-3,-30.0,
TPT8414053,NQM5@CME,16.05.2025 17:02:24,21402.25,1,16.05.2025 17:03:27,21387.25,-1,-15.0,-60,-300.0,
TPT8414053,NQM5@CME,16.05.2025 17:02:24,21402.25,1,16.05.2025 17:03:27,21387.0,-1,-15.25,-61,-305.0,
TPT8414053,NQM5@CME,16.05.2025 17:03:30,21386.5,-1,16.05.2025 17:04:39,21383.75,1,2.75,11,55.0,
TPT8414053,NQM5@CME,16.05.2025 17:03:30,21386.25,-1,16.05.2025 17:04:39,21383.75,1,2.5,10,50.0,
TPT8414053,NQM5@CME,16.05.2025 17:04:43,21385.5,1,16.05.2025 17:05:20,21387.25,-1,1.75,7,35.0,
TPT8414053,NQM5@CME,16.05.2025 17:04:43,21385.75,1,16.05.2025 17:05:20,21387.25,-1,1.5,6,30.0,
TPT8414053,NQM5@CME,16.05.2025 17:23:07,21379.0,1,16.05.2025 17:23:53,21385.25,-1,6.25,25,125.0,
TPT8414053,NQM5@CME,16.05.2025 17:23:07,21379.25,1,16.05.2025 17:23:53,21385.25,-1,6.0,24,120.0,
TPT8414053,NQM5@CME,16.05.2025 18:12:44,21435.25,1,16.05.2025 18:15:22,21436.25,-1,1.0,4,20.0,
TPT8414053,NQM5@CME,16.05.2025 18:12:44,21435.5,1,16.05.2025 18:15:22,21436.25,-1,0.75,3,15.0,
TPT8414053,NQM5@CME,16.05.2025 18:18:50,21440.25,2,16.05.2025 18:22:54,21442.25,-2,2.0,8,80.0,
TPT8414053,NQM5@CME,16.05.2025 18:23:58,21451.0,2,16.05.2025 18:27:19,21436.75,-2,-14.25,-57,-570.0,
TPT8414053,NQM5@CME,16.05.2025 18:28:01,21431.75,2,16.05.2025 18:29:23,21437.75,-2,6.0,24,240.0,
TPT8414053,NQM5@CME,16.05.2025 18:31:00,21443.75,2,16.05.2025 18:34:33,21427.25,-2,-16.5,-66,-660.0,
TPT8414053,NQM5@CME,16.05.2025 18:34:43,21426.0,1,16.05.2025 18:34:59,21425.25,-1,-0.75,-3,-15.0,
TPT8414053,NQM5@CME,16.05.2025 18:34:43,21426.25,1,16.05.2025 18:34:59,21425.0,-1,-1.25,-5,-25.0,
TPT8414053,NQM5@CME,16.05.2025 18:34:59,21425.0,-1,16.05.2025 18:50:25,21423.75,1,1.25,5,25.0,
TPT8414053,NQM5@CME,16.05.2025 18:34:59,21425.0,-1,16.05.2025 18:50:25,21424.0,1,1.0,4,20.0,
TPT8414053,NQM5@CME,16.05.2025 18:51:51,21427.25,-1,16.05.2025 18:52:01,21425.75,1,1.5,6,30.0,
TPT8414053,NQM5@CME,16.05.2025 18:51:51,21427.25,-1,16.05.2025 18:52:01,21426.0,1,1.25,5,25.0,
TPT8414053,NQM5@CME,16.05.2025 18:52:14,21424.0,-1,16.05.2025 18:55:24,21444.0,1,-20.0,-80,-400.0,
TPT8414053,NQM5@CME,16.05.2025 18:52:14,21423.75,-1,16.05.2025 18:55:24,21444.0,1,-20.25,-81,-405.0,
TPT8414053,NQM5@CME,16.05.2025 18:52:37,21434.5,-1,16.05.2025 18:55:24,21444.25,1,-9.75,-39,-195.0,
TPT8414053,NQM5@CME,16.05.2025 18:52:47,21437.25,-1,16.05.2025 18:55:24,21444.25,1,-7.0,-28,-140.0,
TPT8414053,NQM5@CME,16.05.2025 18:55:32,21445.0,1,16.05.2025 18:59:47,21427.0,-1,-18.0,-72,-360.0,
TPT8414053,NQM5@CME,16.05.2025 18:55:32,21445.25,1,16.05.2025 18:59:47,21427.0,-1,-18.25,-73,-365.0,
TPT8414053,NQM5@CME,16.05.2025 19:00:11,21421.0,-1,16.05.2025 19:03:57,21435.25,1,-14.25,-57,-285.0,
TPT8414053,NQM5@CME,16.05.2025 19:00:11,21420.75,-1,16.05.2025 19:03:57,21435.25,1,-14.5,-58,-290.0,
TPT8414053,NQM5@CME,16.05.2025 19:04:05,21435.0,1,16.05.2025 19:16:23,21460.0,-1,25.0,100,500.0,
TPT8414053,NQM5@CME,16.05.2025 19:04:05,21435.25,1,16.05.2025 19:16:23,21460.0,-1,24.75,99,495.0,
TPT8414053,NQM5@CME,16.05.2025 19:16:50,21463.75,1,16.05.2025 19:21:44,21449.75,-1,-14.0,-56,-280.0,
TPT8414053,NQM5@CME,16.05.2025 19:16:50,21464.0,1,16.05.2025 19:21:44,21449.5,-1,-14.5,-58,-290.0,
TPT8414053,NQM5@CME,16.05.2025 19:23:02,21453.0,-1,16.05.2025 19:30:46,21467.0,1,-14.0,-56,-280.0,
TPT8414053,NQM5@CME,16.05.2025 19:23:02,21452.75,-1,16.05.2025 19:30:46,21467.0,1,-14.25,-57,-285.0,
TPT8414053,NQM5@CME,16.05.2025 19:30:54,21464.75,2,16.05.2025 19:32:50,21466.5,-2,1.75,7,70.0,
TPT8414053,NQM5@CME,16.05.2025 19:31:42,21467.25,2,16.05.2025 19:32:50,21466.5,-2,-0.75,-3,-30.0,
TPT8414053,NQM5@CME,16.05.2025 19:33:00,21465.75,2,16.05.2025 19:33:30,21466.25,-2,0.5,2,20.0,
TPT8414053,NQM5@CME,16.05.2025 19:33:50,21472.0,2,16.05.2025 19:40:14,21459.25,-2,-12.75,-51,-510.0,
TPT8414053,NQM5@CME,16.05.2025 19:35:21,21477.25,1,16.05.2025 19:40:14,21459.25,-1,-18.0,-72,-360.0,
TPT8414053,NQM5@CME,16.05.2025 19:35:21,21477.25,1,16.05.2025 19:40:14,21459.0,-1,-18.25,-73,-365.0,
TPT8414053,NQM5@CME,16.05.2025 19:40:24,21455.5,-1,16.05.2025 19:42:45,21454.75,1,0.75,3,15.0,
TPT8414053,NQM5@CME,16.05.2025 19:40:24,21455.25,-1,16.05.2025 19:42:45,21454.75,1,0.5,2,10.0,
TPT8414053,NQM5@CME,16.05.2025 19:42:55,21458.0,2,16.05.2025 19:43:02,21461.75,-2,3.75,15,150.0,
TPT8414053,NQM5@CME,16.05.2025 19:43:07,21462.5,1,16.05.2025 19:43:10,21462.75,-1,0.25,1,5.0,
TPT8414053,NQM5@CME,16.05.2025 19:43:07,21462.75,1,16.05.2025 19:43:10,21462.75,-1,0.0,0,0.0,
TPT8414053,NQM5@CME,16.05.2025 19:43:17,21459.0,1,16.05.2025 19:50:36,21444.5,-1,-14.5,-58,-290.0,
TPT8414053,NQM5@CME,16.05.2025 19:43:17,21459.25,1,16.05.2025 19:50:36,21444.25,-1,-15.0,-60,-300.0,
TPT8414053,MNQM5@CME,16.05.2025 19:53:41,21446.75,2,16.05.2025 19:57:24,21444.5,-2,-2.25,-9,-9.0,
TPT8414053,MNQM5@CME,16.05.2025 19:57:39,21442.75,-2,16.05.2025 20:02:28,21453.5,2,-10.75,-43,-43.0,
TPT8414053,MNQM5@CME,16.05.2025 20:02:28,21453.5,1,16.05.2025 20:03:07,21445.0,-1,-8.5,-34,-17.0,
TPT8414053,MNQM5@CME,16.05.2025 20:02:28,21453.75,1,16.05.2025 20:03:07,21445.0,-1,-8.75,-35,-17.5,
TPT8414053,MNQM5@CME,16.05.2025 20:03:22,21446.5,-2,16.05.2025 20:03:22,21446.75,2,-0.25,-1,-1.0,
TPT4442198,NQM5@CME,16.05.2025 21:36:24,21477.0,2,16.05.2025 21:38:10,21469.25,-2,-7.75,-31,-310.0,
TPT4442198,NQM5@CME,16.05.2025 21:38:50,21468.75,-2,16.05.2025 21:39:55,21473.25,2,-4.5,-18,-180.0,
TPT4442198,NQM5@CME,16.05.2025 21:39:25,21475.0,-2,16.05.2025 21:39:55,21473.25,2,1.75,7,70.0,
TPT4442198,NQM5@CME,16.05.2025 21:39:49,21476.5,-1,16.05.2025 21:39:55,21473.5,1,3.0,12,60.0,
TPT4442198,NQM5@CME,16.05.2025 21:39:49,21476.25,-1,16.05.2025 21:39:55,21473.5,1,2.75,11,55.0,
TPT4442198,NQM5@CME,16.05.2025 21:40:16,21466.5,-2,16.05.2025 21:41:42,21473.0,2,-6.5,-26,-260.0,
TPT4442198,NQM5@CME,16.05.2025 21:40:55,21471.0,-1,16.05.2025 21:41:42,21473.0,1,-2.0,-8,-40.0,
TPT4442198,NQM5@CME,16.05.2025 21:40:55,21471.0,-1,16.05.2025 21:41:42,21473.25,1,-2.25,-9,-45.0,
TPT4442198,NQM5@CME,16.05.2025 21:41:10,21474.25,-1,16.05.2025 21:41:42,21473.25,1,1.0,4,20.0,
TPT4442198,NQM5@CME,16.05.2025 21:41:10,21474.0,-1,16.05.2025 21:41:42,21473.25,1,0.75,3,15.0,
TPT4442198,NQM5@CME,16.05.2025 21:41:18,21474.75,-1,16.05.2025 21:41:42,21473.25,1,1.5,6,30.0,
TPT4442198,NQM5@CME,16.05.2025 21:41:18,21474.5,-1,16.05.2025 21:41:42,21473.25,1,1.25,5,25.0,
TPT4442198,NQM5@CME,16.05.2025 21:41:21,21477.75,-1,16.05.2025 21:41:42,21473.5,1,4.25,17,85.0,
TPT4442198,NQM5@CME,16.05.2025 21:41:21,21477.5,-1,16.05.2025 21:41:42,21473.5,1,4.0,16,80.0,
TPT4442198,NQM5@CME,16.05.2025 21:41:22,21477.5,-2,16.05.2025 21:41:42,21473.5,2,4.0,16,160.0,
TPT4442198,NQM5@CME,16.05.2025 21:41:23,21479.0,-1,16.05.2025 21:41:42,21473.5,1,5.5,22,110.0,
TPT4442198,NQM5@CME,16.05.2025 21:41:23,21479.0,-1,16.05.2025 21:41:42,21473.75,1,5.25,21,105.0,
TPT4442198,NQM5@CME,16.05.2025 21:41:56,21471.0,1,16.05.2025 21:46:47,21467.5,-1,-3.5,-14,-70.0,
TPT4442198,NQM5@CME,16.05.2025 21:43:20,21465.25,1,16.05.2025 21:46:47,21467.25,-1,2.0,8,40.0,
TPT4442198,NQM5@CME,16.05.2025 21:46:21,21463.25,1,16.05.2025 21:46:47,21467.25,-1,4.0,16,80.0,
TPT4442198,NQM5@CME,16.05.2025 21:47:01,21471.0,-1,16.05.2025 21:48:11,21489.5,1,-18.5,-74,-370.0,
TPT4442198,NQM5@CME,16.05.2025 21:47:12,21475.75,-1,16.05.2025 21:48:11,21489.5,1,-13.75,-55,-275.0,
TPT4442198,NQM5@CME,16.05.2025 21:47:19,21477.75,-1,16.05.2025 21:48:11,21489.5,1,-11.75,-47,-235.0,
TPT4442198,NQM5@CME,16.05.2025 21:47:20,21479.75,-1,16.05.2025 21:48:11,21489.5,1,-9.75,-39,-195.0,
TPT4442198,NQM5@CME,16.05.2025 21:47:25,21480.5,-1,16.05.2025 21:48:11,21489.75,1,-9.25,-37,-185.0,
TPT4442198,NQM5@CME,16.05.2025 21:47:34,21480.5,-1,16.05.2025 21:48:11,21489.75,1,-9.25,-37,-185.0,
TPT4442198,NQM5@CME,16.05.2025 21:47:39,21483.0,-1,16.05.2025 21:48:11,21489.75,1,-6.75,-27,-135.0,
TPT4442198,NQM5@CME,16.05.2025 21:47:40,21483.75,-1,16.05.2025 21:48:11,21489.75,1,-6.0,-24,-120.0,
TPT4442198,NQM5@CME,16.05.2025 21:47:41,21483.75,-1,16.05.2025 21:48:11,21489.75,1,-6.0,-24,-120.0,
